ID,Animal,Breed,Gender,Age,Category,Disease,WBC,RBC,Hemoglobin,Platelets,Glucose,ALT,AST,Urea,Creatinine,Symptom_Fever,Symptom_Lethargy,Symptom_Vomiting,Symptom_Diarrhea,Symptom_WeightLoss,Symptom_SkinLesion,Symptom_Coughing,Symptom_Lameness,Symptom_NasalDischarge,Symptom_EyeDischarge,Symptom_Drooling,Symptom_Blisters,WBC_RBC_Ratio,ALT_AST_Ratio,Urea_Creat_Ratio
DEV_8017,Cattle,,Male,3.5,Respiratory,Calf Pneumonia,11.8,5.1,13.8,251.0,87.0,11.0,33.0,19.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,2.3137254901960786,0.3333333333333333,17.27272727272727
DEV_8018,Alpaca,Purebred,Male,10.9,Viral,West Nile Virus,16.1,7.3,14.4,446.0,81.0,59.0,41.0,13.0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,2.205479452054795,1.4390243902439024,14.444444444444445
DEV_8019,GuineaPig,Purebred,Female,5.2,Respiratory,Bronchitis,6.2,7.1,13.3,454.0,87.0,30.0,38.0,15.0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0.8732394366197184,0.7894736842105263,30.0
DEV_8020,Turtle,Purebred,Unknown,8.4,Gastrointestinal,Impaction,12.8,8.4,13.5,257.0,126.0,53.0,27.0,50.0,0.8,0,0,1,1,0,0,0,0,0,0,0,0,1.5238095238095237,1.962962962962963,62.5
DEV_8021,Tiger,,Unknown,11.2,Bacterial,Salmonellosis,22.9,7.6,17.8,174.0,100.0,129.0,,24.0,1.1,1,1,0,0,0,0,0,1,0,0,0,0,3.013157894736842,0.0,21.818181818181817
DEV_8022,Buffalo,Mixed,Unknown,8.8,Parasitic,Coccidiosis,15.4,3.4,9.2,296.0,91.0,41.0,16.0,18.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,4.529411764705882,2.5625,36.0
DEV_8023,Elephant,,Male,10.7,Viral,Anthrax,21.6,5.8,12.2,318.0,104.0,17.0,33.0,9.0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,3.724137931034483,0.5151515151515151,7.5
DEV_8024,GuineaPig,Purebred,Male,10.2,Metabolic,Scurvy,12.3,7.9,17.3,500.0,89.0,95.0,26.0,5.0,1.6,0,0,1,0,0,0,0,0,0,0,0,0,1.5569620253164558,3.6538461538461537,3.125
DEV_8025,Llama,Purebred,Female,3.5,Bacterial,Clostridium Perfringens,28.1,7.4,16.5,438.0,104.0,72.0,110.0,,1.1,1,1,1,0,0,0,0,0,0,0,0,0,3.7972972972972974,0.6545454545454545,0.0
DEV_8026,Pig,Purebred,Female,12.9,Bacterial,E.coli Infection,28.6,6.1,15.1,449.0,92.0,91.0,130.0,6.0,1.3,1,0,0,0,0,0,0,0,0,0,0,1,4.688524590163935,0.7,4.615384615384615
DEV_8027,Sheep,,Male,11.1,Viral,Sheep Pox,23.9,,16.6,256.0,85.0,51.0,17.0,1.0,1.2,1,1,0,0,0,0,0,0,1,0,0,0,0.0,3.0,0.8333333333333334
DEV_8028,Dog,Mixed,Unknown,4.8,Viral,Canine Influenza,15.6,6.9,13.7,484.0,90.0,36.0,28.0,19.0,1.5,1,1,0,0,1,0,1,0,1,1,0,0,2.260869565217391,1.2857142857142858,12.666666666666666
DEV_8029,Llama,Mixed,Male,6.6,Cardiovascular,Pericarditis,14.8,6.9,15.0,416.0,117.0,15.0,24.0,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,2.1449275362318843,0.625,0.0
DEV_8030,Cattle,Purebred,Female,8.4,Musculoskeletal,Lameness,15.0,6.2,16.2,225.0,84.0,18.0,18.0,16.0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,2.4193548387096775,1.0,40.0
DEV_8031,Cattle,Mixed,Female,8.9,Viral,Rabies,19.0,9.0,16.6,462.0,92.0,51.0,39.0,24.0,0.4,1,1,0,0,0,0,0,0,1,0,0,0,2.111111111111111,1.3076923076923077,60.0
DEV_8032,Buffalo,Mixed,Male,10.8,Parasitic,Babesiosis,14.1,2.5,9.6,316.0,81.0,52.0,26.0,21.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,5.64,2.0,30.000000000000004
DEV_8033,Turkey,Mixed,Male,13.7,Metabolic,Fatty Liver,14.5,5.1,13.6,448.0,109.0,231.0,21.0,9.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,2.843137254901961,11.0,18.0
DEV_8034,Alpaca,,Male,2.8,Cardiovascular,Endocarditis,,6.9,15.7,,101.0,,52.0,15.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,50.0
DEV_8035,Parrot,Purebred,Unknown,8.7,Respiratory,Sinusitis,14.5,7.1,12.9,367.0,,56.0,15.0,30.0,1.1,0,0,0,0,0,0,1,0,1,0,0,0,2.0422535211267605,3.7333333333333334,27.27272727272727
DEV_8036,Tiger,Mixed,Male,2.8,Bacterial,Anthrax,28.2,7.0,16.5,413.0,77.0,150.0,,17.0,,1,1,0,0,0,0,0,0,0,0,0,0,4.0285714285714285,0.0,0.0
DEV_8037,Lizard,Mixed,Male,3.3,Bacterial,Pseudomonas,25.7,7.0,15.5,321.0,103.0,86.0,77.0,27.0,1.3,1,1,0,0,0,0,0,0,1,0,0,0,3.6714285714285713,1.1168831168831168,20.76923076923077
DEV_8038,Chicken,Purebred,Male,9.1,Cardiovascular,Pericarditis,7.5,5.9,16.7,269.0,117.0,29.0,27.0,20.0,0.7,0,0,0,0,0,0,0,0,0,1,0,0,1.271186440677966,1.0740740740740742,28.571428571428573
DEV_8039,Parrot,Mixed,Male,12.5,Musculoskeletal,Arthritis,14.0,7.2,15.3,385.0,102.0,20.0,22.0,11.0,,0,0,0,0,0,0,0,1,0,0,0,0,1.9444444444444444,0.9090909090909091,0.0
DEV_8040,Fish,Mixed,Male,1.3,Musculoskeletal,Fractures,12.9,6.3,18.2,,81.0,44.0,41.0,8.0,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2.047619047619048,1.0731707317073171,20.0
DEV_8041,Elephant,Mixed,Female,5.5,Respiratory,Elephant Herpesvirus Respiratory,9.4,6.9,13.4,267.0,81.0,40.0,22.0,25.0,1.6,0,0,0,0,0,0,0,0,1,1,0,1,1.3623188405797102,1.8181818181818181,15.625
DEV_8042,Ferret,Mixed,Male,4.6,Bacterial,Salmonellosis,21.1,6.5,18.4,311.0,104.0,80.0,79.0,4.0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,3.246153846153846,1.0126582278481013,6.666666666666667
DEV_8043,Sheep,Purebred,Male,4.1,Viral,Rift Valley Fever,24.5,8.9,13.8,288.0,83.0,36.0,31.0,15.0,1.1,1,1,0,0,0,0,0,0,0,1,0,0,2.752808988764045,1.1612903225806452,13.636363636363635
DEV_8044,Cattle,Purebred,Unknown,4.3,Gastrointestinal,Displaced Abomasum,11.5,8.3,14.4,415.0,81.0,51.0,48.0,30.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,1.3855421686746987,1.0625,42.85714285714286
DEV_8045,Duck,Purebred,Male,11.2,Musculoskeletal,Lameness,15.6,7.8,13.5,389.0,89.0,33.0,24.0,17.0,1.2,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.375,14.166666666666668
DEV_8046,Pig,Purebred,Female,1.1,Parasitic,Ascariasis,9.3,2.9,7.9,470.0,89.0,32.0,17.0,10.0,1.2,1,0,0,0,0,0,0,0,0,0,0,0,3.2068965517241383,1.8823529411764706,8.333333333333334
DEV_8047,Fish,Mixed,Unknown,8.7,Parasitic,Fish Lice,8.6,,7.3,319.0,110.0,14.0,63.0,21.0,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2222222222222222,23.333333333333332
DEV_8048,Turkey,,Unknown,1.9,Musculoskeletal,Arthritis,11.6,,12.1,,110.0,20.0,46.0,19.0,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.43478260869565216,27.142857142857146
DEV_8049,Llama,Mixed,Unknown,10.5,Gastrointestinal,Gastric Ulcers,11.4,7.3,12.8,274.0,96.0,28.0,38.0,29.0,0.9,0,0,1,0,0,0,0,0,0,0,0,1,1.5616438356164384,0.7368421052631579,32.22222222222222
DEV_8050,Buffalo,Purebred,Male,2.9,Gastrointestinal,Johne Disease,12.7,7.4,16.0,318.0,104.0,18.0,50.0,58.0,0.6,0,0,1,0,0,1,0,0,0,0,0,0,1.716216216216216,0.36,96.66666666666667
DEV_8051,Snake,Mixed,Unknown,13.3,Parasitic,Cryptosporidium,,4.1,7.8,419.0,74.0,57.0,24.0,28.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.375,40.0
DEV_8052,Dog,Mixed,Female,7.8,Cardiovascular,Congestive Heart Failure,11.5,8.0,,,80.0,28.0,24.0,11.0,1.3,0,0,0,0,0,0,1,0,0,0,0,0,1.4375,1.1666666666666667,8.461538461538462
DEV_8053,Snake,Purebred,Unknown,7.2,Parasitic,Ticks,19.1,5.9,7.4,290.0,97.0,50.0,58.0,10.0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,3.2372881355932206,0.8620689655172413,9.09090909090909
DEV_8054,Turtle,Mixed,Unknown,1.8,Musculoskeletal,Shell Pyramiding,11.0,6.1,18.2,265.0,78.0,20.0,54.0,21.0,0.5,0,0,0,0,0,0,0,1,1,0,0,0,1.8032786885245902,0.37037037037037035,42.0
DEV_8055,Cat,Mixed,Female,8.7,Bacterial,Campylobacter,22.3,6.8,16.2,395.0,66.0,90.0,82.0,20.0,0.6,1,1,0,0,0,0,0,1,0,0,0,0,3.2794117647058827,1.0975609756097562,33.333333333333336
DEV_8056,Goat,Mixed,Female,4.2,Respiratory,Bronchitis,8.0,6.4,16.9,288.0,102.0,17.0,18.0,3.0,0.8,0,0,0,0,0,0,1,0,1,0,0,0,1.25,0.9444444444444444,3.75
DEV_8057,Pig,Mixed,Male,12.2,Bacterial,Anthrax,,7.0,12.7,225.0,97.0,67.0,,26.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,26.0
DEV_8058,Elephant,Purebred,Female,9.9,Bacterial,Anthrax,29.4,8.6,16.7,185.0,77.0,144.0,88.0,10.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,3.4186046511627906,1.6363636363636365,14.285714285714286
DEV_8059,Elephant,Mixed,Male,12.2,Metabolic,Iron Overload,11.6,7.5,,300.0,103.0,270.0,31.0,14.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.5466666666666666,8.709677419354838,28.0
DEV_8060,Turkey,Purebred,Male,12.0,Respiratory,Pneumonia,9.2,6.3,16.0,283.0,86.0,24.0,48.0,15.0,1.2,0,0,0,0,1,0,1,0,1,0,0,0,1.4603174603174602,0.5,12.5
DEV_8061,Ferret,Purebred,Female,1.8,Gastrointestinal,Intestinal Blockage,11.8,8.5,13.8,405.0,99.0,41.0,30.0,54.0,0.8,0,0,1,1,0,0,0,0,1,0,0,0,1.3882352941176472,1.3666666666666667,67.5
DEV_8062,Ferret,Mixed,Male,9.5,Viral,Aleutian Disease,,7.4,13.8,369.0,115.0,26.0,14.0,19.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,1.8571428571428572,14.615384615384615
DEV_8063,Cattle,Mixed,Male,0.6,Cardiovascular,Pericarditis,7.2,5.7,16.7,335.0,101.0,28.0,26.0,9.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1.263157894736842,1.0769230769230769,9.0
DEV_8064,Pig,Mixed,Male,0.6,Cardiovascular,Endocarditis,16.0,7.2,12.0,277.0,90.0,31.0,14.0,,1.1,0,0,0,0,0,0,1,0,0,0,0,0,2.2222222222222223,2.2142857142857144,0.0
DEV_8065,Lizard,Mixed,Female,12.8,Gastrointestinal,Parasitic Enteritis,,5.7,12.8,357.0,88.0,11.0,55.0,49.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.2,49.0
DEV_8066,Alpaca,Purebred,Female,0.6,Cardiovascular,Endocarditis,,6.6,15.4,462.0,102.0,16.0,46.0,20.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.34782608695652173,33.333333333333336
DEV_8067,Turkey,Purebred,Male,2.5,Bacterial,Mycoplasma,25.8,8.4,12.9,291.0,98.0,60.0,119.0,21.0,0.9,0,1,0,0,0,0,0,0,0,0,0,1,3.071428571428571,0.5042016806722689,23.333333333333332
DEV_8068,Tiger,Purebred,Male,7.2,Respiratory,Bronchitis,13.6,,18.9,,99.0,41.0,26.0,,1.3,0,0,1,0,0,0,1,0,1,0,0,0,0.0,1.5769230769230769,0.0
DEV_8069,Elephant,Mixed,Unknown,3.4,Viral,Encephalomyocarditis,19.5,4.8,16.4,306.0,89.0,,18.0,22.0,0.7,1,1,0,0,0,0,0,0,0,0,0,0,4.0625,0.0,31.42857142857143
DEV_8070,Elephant,,Male,13.7,Bacterial,Anthrax,26.5,6.7,17.3,357.0,109.0,68.0,152.0,25.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,3.955223880597015,0.4473684210526316,19.23076923076923
DEV_8071,Parrot,Purebred,Male,7.9,Viral,Proventricular Dilatation,17.2,9.0,15.7,364.0,70.0,49.0,41.0,12.0,1.2,1,1,0,0,0,0,0,0,0,0,0,0,1.911111111111111,1.1951219512195121,10.0
DEV_8072,Horse,Mixed,Male,9.9,Musculoskeletal,Navicular Disease,14.8,6.6,14.7,259.0,100.0,10.0,53.0,17.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2.2424242424242427,0.18867924528301888,17.0
DEV_8073,Goat,Purebred,Male,0.6,Parasitic,Liver Fluke,6.4,4.7,11.3,463.0,100.0,57.0,39.0,,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1.3617021276595744,1.4615384615384615,0.0
DEV_8074,Chicken,Purebred,Female,13.2,Bacterial,Salmonellosis,25.9,7.4,16.7,217.0,86.0,94.0,68.0,23.0,1.4,0,1,0,0,0,0,0,1,0,0,0,0,3.4999999999999996,1.3823529411764706,16.42857142857143
DEV_8075,Turkey,Purebred,Female,7.3,Cardiovascular,Pericarditis,10.4,6.1,16.1,326.0,78.0,40.0,35.0,15.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1.7049180327868854,1.1428571428571428,15.0
DEV_8076,Lizard,Mixed,Male,6.9,Cardiovascular,Endocarditis,13.9,7.6,13.5,463.0,121.0,34.0,10.0,20.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1.8289473684210527,3.4,18.18181818181818
DEV_8077,Goat,,Female,5.3,Bacterial,Caseous Lymphadenitis,19.5,4.6,11.9,368.0,119.0,146.0,139.0,,0.8,0,0,0,0,0,0,1,0,0,0,0,0,4.239130434782609,1.0503597122302157,0.0
DEV_8078,Ferret,,Female,7.3,Respiratory,Bronchitis,5.2,7.1,17.9,435.0,102.0,33.0,5.0,8.0,0.8,0,0,1,0,0,0,1,0,1,0,0,0,0.7323943661971831,6.6,10.0
DEV_8079,Chicken,Purebred,Male,1.6,Metabolic,Rickets,7.3,6.9,12.6,244.0,102.0,103.0,59.0,18.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.0579710144927534,1.7457627118644068,30.0
DEV_8080,Cat,Mixed,Unknown,0.5,Bacterial,Mycoplasma,27.5,6.3,17.0,427.0,131.0,92.0,86.0,16.0,0.5,1,1,0,0,0,0,0,0,0,0,0,1,4.365079365079366,1.069767441860465,32.0
DEV_8081,Goat,,Male,6.5,Musculoskeletal,Arthritis,9.8,6.1,17.2,204.0,,8.0,50.0,30.0,0.7,0,0,0,1,0,0,0,1,0,0,0,0,1.6065573770491806,0.16,42.85714285714286
DEV_8082,Turkey,Purebred,Female,8.4,Cardiovascular,Cardiomyopathy,14.3,8.7,16.6,236.0,105.0,37.0,20.0,8.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,1.6436781609195406,1.85,13.333333333333334
DEV_8083,Duck,Mixed,Female,12.2,Parasitic,Roundworm,5.4,3.8,9.8,364.0,78.0,26.0,,22.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1.4210526315789476,0.0,22.0
DEV_8084,Buffalo,Purebred,Male,2.9,Gastrointestinal,Johne Disease,4.5,7.7,14.2,413.0,94.0,38.0,52.0,35.0,0.9,0,0,1,0,0,1,0,0,0,0,0,0,0.5844155844155844,0.7307692307692307,38.888888888888886
DEV_8085,Elephant,Purebred,Male,14.3,Viral,Anthrax,21.5,6.0,12.8,286.0,87.0,54.0,9.0,25.0,1.3,1,1,0,0,0,0,0,0,0,0,0,0,3.5833333333333335,6.0,19.23076923076923
DEV_8086,GuineaPig,,Unknown,2.6,Metabolic,Scurvy,12.6,7.0,13.8,239.0,102.0,267.0,16.0,23.0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,1.8,16.6875,17.692307692307693
DEV_8087,Cat,Purebred,Male,14.0,Cardiovascular,Thromboembolism,12.2,6.1,16.6,284.0,75.0,22.0,40.0,6.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.55,6.0
DEV_8088,Turtle,Mixed,Male,2.0,Bacterial,Mycobacteriosis,20.8,8.1,14.3,221.0,74.0,140.0,119.0,17.0,1.5,1,1,1,0,0,0,0,0,0,0,0,0,2.5679012345679015,1.1764705882352942,11.333333333333334
DEV_8089,Lion,Mixed,Male,10.0,Metabolic,Hyperparathyroidism,,5.6,16.2,281.0,120.0,179.0,27.0,16.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.62962962962963,14.545454545454545
DEV_8090,Cat,Purebred,Male,13.7,Metabolic,Hyperthyroidism,13.6,5.8,11.9,513.0,93.0,198.0,26.0,,0.9,0,0,0,0,0,0,0,0,0,1,0,0,2.3448275862068964,7.615384615384615,0.0
DEV_8091,GuineaPig,Mixed,Male,11.7,Parasitic,Coccidia,11.9,4.4,8.9,213.0,93.0,12.0,25.0,9.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.7045454545454546,0.48,10.0
DEV_8092,Turtle,,Unknown,3.2,Metabolic,Kidney Disease,19.0,8.7,14.2,323.0,108.0,22.0,47.0,61.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2.1839080459770117,0.46808510638297873,20.333333333333332
DEV_8093,GuineaPig,Purebred,Male,8.0,Parasitic,Giardia,15.3,3.8,,261.0,93.0,42.0,,20.0,1.1,0,0,1,0,0,0,0,0,0,0,0,0,4.026315789473685,0.0,18.18181818181818
DEV_8094,Duck,Mixed,Male,11.1,Parasitic,Renal Coccidiosis,10.6,4.0,6.9,191.0,107.0,38.0,41.0,26.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0.926829268292683,18.571428571428573
DEV_8095,Lion,Mixed,Male,2.8,Gastrointestinal,Inflammatory Bowel Disease,9.1,8.6,16.7,469.0,93.0,41.0,50.0,39.0,1.3,0,0,0,1,0,0,0,0,0,0,1,0,1.058139534883721,0.82,30.0
DEV_8096,Sheep,Mixed,Male,3.3,Respiratory,Chronic Bronchitis,14.6,7.8,17.5,389.0,115.0,19.0,,17.0,0.8,0,0,0,0,0,0,1,0,1,0,0,0,1.8717948717948718,0.0,21.25
DEV_8097,Dog,Purebred,Male,4.9,Metabolic,Liver Disease,17.5,,14.1,423.0,92.0,246.0,26.0,20.0,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.461538461538462,28.571428571428573
DEV_8098,Dog,Purebred,Female,9.4,Respiratory,Pneumonia,6.4,7.0,,204.0,96.0,15.0,45.0,9.0,1.6,0,0,0,0,0,0,1,0,1,0,0,0,0.9142857142857144,0.3333333333333333,5.625
DEV_8099,Lizard,Purebred,Female,1.1,Bacterial,Pseudomonas,30.7,,16.0,527.0,76.0,67.0,71.0,18.0,0.8,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.9436619718309859,22.5
DEV_8100,Goat,Purebred,Female,1.5,Cardiovascular,Endocarditis,16.2,6.3,,400.0,94.0,,26.0,20.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2.571428571428571,0.0,28.571428571428573
DEV_8101,Lion,Mixed,Male,7.9,Viral,Feline Leukemia,21.9,7.8,14.3,239.0,96.0,33.0,50.0,21.0,0.9,1,1,0,0,0,0,1,0,0,0,0,0,2.8076923076923075,0.66,23.333333333333332
DEV_8102,Lizard,Purebred,Male,5.1,Respiratory,Bacterial URI,11.4,8.1,14.7,251.0,105.0,44.0,20.0,30.0,1.2,0,0,0,0,0,0,1,0,1,0,0,0,1.4074074074074074,2.2,25.0
DEV_8103,Goat,Mixed,Male,14.6,Bacterial,Tetanus,24.9,7.2,18.2,229.0,104.0,,,16.0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,3.458333333333333,0.0,26.666666666666668
DEV_8104,Pig,Purebred,Female,6.5,Respiratory,Pneumonia,5.9,5.7,15.4,359.0,94.0,11.0,,26.0,0.9,0,0,0,0,1,0,1,0,1,0,0,0,1.0350877192982457,0.0,28.88888888888889
DEV_8105,Turtle,Purebred,Female,5.0,Musculoskeletal,Fractures,7.2,7.0,,491.0,123.0,18.0,46.0,8.0,0.7,0,0,0,0,1,0,0,1,0,0,0,0,1.0285714285714287,0.391304347826087,11.428571428571429
DEV_8106,Lizard,Purebred,Male,9.2,Bacterial,Salmonellosis,23.7,,16.1,324.0,104.0,107.0,98.0,10.0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0918367346938775,14.285714285714286
DEV_8107,Sheep,Purebred,Female,8.4,Gastrointestinal,Bloat,9.6,6.2,17.9,459.0,104.0,23.0,30.0,46.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,1.5483870967741935,0.7666666666666667,65.71428571428572
DEV_8108,Lizard,Mixed,Male,3.9,Gastrointestinal,Parasitic Enteritis,8.8,,13.5,299.0,65.0,25.0,28.0,52.0,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8928571428571429,74.28571428571429
DEV_8109,Lizard,Mixed,Male,6.8,Gastrointestinal,Anorexia,18.0,6.4,18.8,222.0,81.0,,57.0,63.0,0.6,0,0,1,1,0,0,0,0,0,0,0,0,2.8125,0.0,105.0
DEV_8110,Duck,Mixed,Male,5.5,Gastrointestinal,Enteritis,6.5,5.6,14.4,,91.0,16.0,29.0,50.0,0.9,0,0,1,1,0,0,0,1,0,0,0,0,1.1607142857142858,0.5517241379310345,55.55555555555556
DEV_8111,Parrot,Mixed,Unknown,5.7,Bacterial,Psittacosis,23.3,6.8,12.9,347.0,65.0,140.0,122.0,11.0,1.5,1,0,0,0,0,0,1,0,0,0,0,0,3.4264705882352944,1.1475409836065573,7.333333333333333
DEV_8112,Buffalo,Purebred,Male,11.1,Cardiovascular,Myocarditis,7.7,8.8,,267.0,92.0,23.0,46.0,29.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.5,20.714285714285715
DEV_8113,Cattle,Purebred,Unknown,2.3,Metabolic,Acetonemia,14.0,6.1,,248.0,107.0,179.0,8.0,22.0,0.6,0,0,0,0,0,0,0,0,0,0,0,1,2.295081967213115,22.375,36.66666666666667
DEV_8114,Lizard,Mixed,Male,5.9,Gastrointestinal,Impaction,11.8,6.9,17.6,453.0,74.0,16.0,39.0,35.0,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1.710144927536232,0.41025641025641024,70.0
DEV_8115,Cattle,Purebred,Male,11.9,Metabolic,Ketosis,14.5,6.3,14.3,210.0,84.0,99.0,32.0,15.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2.301587301587302,3.09375,13.636363636363635
DEV_8116,Ferret,Purebred,Unknown,3.9,Metabolic,Liver Disease,15.5,6.3,13.1,398.0,90.0,271.0,30.0,23.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,2.4603174603174605,9.033333333333333,17.692307692307693
DEV_8117,Elephant,Purebred,Male,7.8,Cardiovascular,Dilated Cardiomyopathy,8.1,8.4,12.5,490.0,101.0,12.0,38.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,0,0.9642857142857142,0.3157894736842105,0.0
DEV_8118,Cat,Purebred,Female,3.1,Gastrointestinal,Inflammatory Bowel Disease,11.1,7.2,15.2,359.0,97.0,35.0,37.0,59.0,1.3,0,0,1,1,0,0,0,0,0,0,1,0,1.5416666666666665,0.9459459459459459,45.38461538461538
DEV_8119,Fish,Purebred,Male,4.2,Bacterial,Columnaris,25.3,,16.6,472.0,88.0,,113.0,27.0,1.4,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,19.28571428571429
DEV_8120,Fish,Purebred,Male,11.4,Metabolic,Dropsy,12.7,6.7,18.0,339.0,90.0,112.0,35.0,16.0,1.6,0,0,0,0,0,0,0,0,0,0,1,0,1.8955223880597014,3.2,10.0
DEV_8121,Cat,Mixed,Male,2.0,Bacterial,E.coli Infection,22.0,8.0,16.7,425.0,68.0,102.0,135.0,25.0,1.4,1,1,0,0,0,0,0,0,0,0,0,0,2.75,0.7555555555555555,17.857142857142858
DEV_8122,Dog,Purebred,Unknown,1.0,Bacterial,E.coli Infection,28.3,5.6,16.0,192.0,92.0,115.0,115.0,25.0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,5.053571428571429,1.0,16.666666666666668
DEV_8123,Dog,Purebred,Unknown,5.5,Gastrointestinal,Gastroenteritis,,7.5,17.5,308.0,96.0,46.0,44.0,34.0,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0.0,1.0454545454545454,68.0
DEV_8124,Turkey,,Female,4.5,Cardiovascular,Aortic Rupture,11.2,6.3,12.3,489.0,105.0,34.0,37.0,11.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,1.7777777777777777,0.918918918918919,18.333333333333336
DEV_8125,Parrot,Purebred,Male,9.9,Cardiovascular,Cardiomyopathy,16.3,7.0,18.3,257.0,86.0,12.0,22.0,10.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2.3285714285714287,0.5454545454545454,11.11111111111111
DEV_8126,Turtle,Purebred,Female,12.7,Parasitic,Coccidia,10.1,5.7,7.5,327.0,97.0,20.0,13.0,17.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.7719298245614035,1.5384615384615385,21.25
DEV_8127,Lizard,Purebred,Male,12.0,Viral,Adenovirus,20.7,7.0,15.8,471.0,91.0,16.0,54.0,23.0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,2.957142857142857,0.2962962962962963,28.75
DEV_8128,GuineaPig,Purebred,Female,1.0,Cardiovascular,Cardiomyopathy,13.0,6.8,13.8,444.0,99.0,61.0,39.0,23.0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1.911764705882353,1.564102564102564,15.333333333333334
DEV_8129,Chicken,Mixed,Female,6.1,Parasitic,Capillaria,14.1,5.2,10.6,226.0,75.0,19.0,40.0,26.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2.7115384615384612,0.475,37.142857142857146
DEV_8130,Turkey,Mixed,Female,2.5,Viral,Newcastle Disease,,5.9,18.2,341.0,97.0,38.0,12.0,22.0,0.3,1,1,1,0,0,0,0,0,0,0,0,0,0.0,3.1666666666666665,73.33333333333334
DEV_8131,Cat,Mixed,Female,12.1,Musculoskeletal,Fractures,11.7,8.0,17.1,397.0,89.0,,28.0,16.0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1.4625,0.0,20.0
DEV_8132,Cattle,Purebred,Male,8.9,Cardiovascular,Endocarditis,7.7,,14.2,246.0,85.0,29.0,21.0,12.0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.380952380952381,10.0
DEV_8133,Alpaca,Mixed,Female,14.8,Gastrointestinal,Acidosis,6.5,5.4,17.5,256.0,71.0,33.0,51.0,56.0,0.9,0,0,1,1,0,0,0,0,0,0,0,0,1.2037037037037037,0.6470588235294118,62.22222222222222
